school_id,school,city,countystate_territory,african_american_adm,african_american_app,african_american_enr,american_indian_adm,american_indian_app,american_indian_enr,asian_adm,asian_app,asian_enr,domestic_unknown_adm,domestic_unknown_app,domestic_unknown_enr,hispanic_latinx_adm,hispanic_latinx_app,hispanic_latinx_enr,intl_adm,intl_app,intl_enr,pacific_islander_adm,pacific_islander_app,pacific_islander_enr,white_adm,white_app,white_enr,total_applied,total_accepted,total_enrolled
51113,GREENFIELD HIGH SCHOOL,Greenfield,Monterey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,44.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,29.0,6.0
51115,GUSTINE HIGH SCHOOL,Gustine,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,17.0,19.0,3.0
51120,HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,7.0,4.0,5.0,0.0,11.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,38.0,11.0,79.0,56.0,26.0
51122,HAWTHORNE MATH & SCIENCE ACAD,Hawthorne,Los Angeles,8.0,14.0,4.0,0.0,0.0,0.0,5.0,6.0,3.0,0.0,0.0,0.0,31.0,44.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,44.0,15.0
51123,ACADEMY OF CAREERS AND EXPLORA,Helendale,San Bernardino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
51125,HAMILTON UNION HIGH SCHOOL,Hamilton City,Glenn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0
51128,HANFORD WEST HIGH SCHOOL,Hanford,Kings,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,14.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,21.0,21.0,5.0
51130,HANFORD HIGH SCHOOL,Hanford,Kings,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,6.0
51140,NARBONNE HIGH SCHOOL,Harbor City,Los Angeles,11.0,16.0,4.0,0.0,0.0,0.0,7.0,8.0,5.0,0.0,0.0,0.0,36.0,51.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,54.0,24.0
51145,HAWTHORNE HIGH SCHOOL,Hawthorne,Los Angeles,8.0,13.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,56.0,78.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,69.0,14.0
51150,HAYWARD HIGH SCHOOL,Hayward,Alameda,5.0,8.0,0.0,0.0,0.0,0.0,18.0,23.0,10.0,0.0,0.0,0.0,38.0,49.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,3.0,88.0,65.0,34.0
51152,TENNYSON HIGH SCHOOL,Hayward,Alameda,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,5.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,5.0
51153,MOUNT EDEN HIGH SCHOOL,Hayward,Alameda,4.0,8.0,3.0,0.0,0.0,0.0,31.0,47.0,16.0,0.0,0.0,0.0,28.0,35.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,63.0,32.0
51160,HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,4.0,27.0,17.0,4.0
51161,WEST VALLEY HIGH SCHOOL,Hemet,Riverside,8.0,12.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,60.0,48.0,24.0
51165,HEMET HIGH SCHOOL,Hemet,Riverside,9.0,13.0,6.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,46.0,69.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,3.0,105.0,71.0,28.0
51168,HESPERIA HIGH SCHOOL,Hesperia,San Bernardino,8.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,98.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,84.0,28.0
51175,HILMAR HIGH SCHOOL,Hilmar,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,6.0,28.0,23.0,13.0
51180,HOLLISTER HIGH SCHOOL,Hollister,San Benito,0.0,5.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,60.0,89.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,8.0,124.0,76.0,46.0
51187,SULTANA HIGH SCHOOL,Hesperia,San Bernardino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,38.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,44.0,34.0,17.0
51192,COASTAL ACADEMY HS OCEANSIDE,Oceanside,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,15.0,8.0,0.0
51200,HOLTVILLE HIGH SCHOOL,Holtville,Imperial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.0,5.0
51205,HOOPA VALLEY HIGH SCHOOL,Hoopa,Humboldt,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0
51206,HERCULES HIGH SCHOOL,Hercules,Contra Costa,3.0,5.0,0.0,0.0,0.0,0.0,32.0,44.0,23.0,0.0,0.0,0.0,14.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,49.0,30.0
51214,ASPIRE PACIFIC ACADEMY,Huntington Park,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,41.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,29.0,8.0
51215,HUGHSON HIGH SCHOOL,Hughson,Stanislaus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,4.0
51216,DA VINCI DESIGN HIGH SCHOOL,El Segundo,Los Angeles,11.0,15.0,4.0,0.0,0.0,0.0,7.0,8.0,5.0,0.0,0.0,0.0,18.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,36.0,14.0
51218,EDISON HIGH SCHOOL,Huntington Beach,Orange,0.0,0.0,0.0,0.0,0.0,0.0,29.0,47.0,18.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,38.0,7.0,95.0,49.0,25.0
51220,HUNTINGTON BEACH HIGH SCHOOL,Huntington Beach,Orange,3.0,0.0,0.0,0.0,0.0,0.0,64.0,89.0,44.0,5.0,10.0,0.0,29.0,48.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,70.0,22.0,217.0,147.0,77.0
51221,MARINA HIGH SCHOOL,Huntington Beach,Orange,0.0,0.0,0.0,0.0,0.0,0.0,39.0,62.0,21.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26.0,11.0,101.0,63.0,32.0
51224,OCEAN VIEW HIGH SCHOOL,Huntington Beach,Orange,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,7.0,0.0,0.0,0.0,30.0,39.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,6.0,63.0,51.0,25.0
51228,DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,11.0,0.0,0.0,0.0,19.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,47.0,39.0,24.0
51230,HUNTINGTON PARK HIGH SCHOOL,Huntington Park,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,95.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,70.0,29.0
51231,LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,4.0,5.0,0.0,0.0,0.0,0.0,15.0,22.0,8.0,0.0,0.0,0.0,25.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,44.0,14.0
51237,OPTIONS FOR YOUTH - ACTON,Fontana,San Bernardino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,31.0,19.0,0.0
51239,MONTGOMERY HIGH SCHOOL,San Diego,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,7.0,0.0,0.0,0.0,53.0,88.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,62.0,31.0
51240,IMPERIAL HIGH SCHOOL,Imperial,Imperial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,42.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,24.0,17.0
51242,MAR VISTA HIGH SCHOOL,Imperial Beach,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,39.0,64.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,76.0,48.0,8.0
51247,INDIO HIGH SCHOOL,Indio,Riverside,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,86.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,71.0,23.0
51255,ANIMO INGLEWOOD CHARTER HS,Inglewood,Los Angeles,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,71.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,58.0,30.0
51257,ANIMO LEADERSHIP CHARTER HS,Inglewood,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,90.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,82.0,33.0
51260,INGLEWOOD HIGH SCHOOL,Inglewood,Los Angeles,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,20.0,3.0
51261,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,10.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,6.0
51262,MORNINGSIDE HIGH SCHOOL,Inglewood,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0
51267,ARNOLD O BECKMAN HIGH SCHOOL,Irvine,Orange,4.0,6.0,0.0,0.0,0.0,0.0,195.0,243.0,108.0,21.0,23.0,11.0,19.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,52.0,15.0,361.0,268.0,138.0
51268,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,72.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,72.0,64.0,21.0
51271,IRVINE HIGH SCHOOL,Irvine,Orange,4.0,5.0,0.0,0.0,0.0,0.0,120.0,159.0,73.0,12.0,13.0,9.0,8.0,13.0,3.0,9.0,13.0,5.0,0.0,0.0,0.0,20.0,37.0,10.0,240.0,173.0,100.0
51273,SAN JOAQUIN HIGH SCHOOL,Irvine,Orange,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,7.0
51274,WOODBRIDGE HIGH SCHOOL,Irvine,Orange,5.0,11.0,3.0,0.0,0.0,0.0,135.0,184.0,81.0,11.0,13.0,4.0,15.0,28.0,6.0,7.0,10.0,4.0,0.0,0.0,0.0,46.0,72.0,22.0,318.0,219.0,120.0
51275,ARGONAUT HIGH SCHOOL,Jackson,Amador,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,7.0,6.0,6.0
51283,NORTHWOOD HIGH SCHOOL,Irvine,Orange,0.0,7.0,0.0,0.0,0.0,0.0,208.0,271.0,112.0,16.0,25.0,8.0,13.0,22.0,7.0,7.0,8.0,4.0,0.0,0.0,0.0,35.0,52.0,18.0,385.0,279.0,149.0
51290,KELSEYVILLE HIGH SCHOOL,Kelseyville,Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,4.0,9.0,6.0,4.0
51295,KERMAN HIGH SCHOOL,Kerman,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,28.0,33.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,33.0,11.0
51301,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,11.0,19.0,7.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,98.0,22.0,124.0,54.0,29.0
51305,KING CITY JOINT UNION HS,King City,Monterey,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,38.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,29.0,6.0
51310,KINGSBURG HIGH SCHOOL,Kingsburg,Fresno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,19.0,11.0,3.0
51312,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,0.0,0.0,0.0,3.0,0.0,0.0,85.0,108.0,26.0,6.0,10.0,0.0,15.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,78.0,18.0,220.0,157.0,47.0
51313,CRESCENTA VALLEY HIGH SCHOOL,La Crescenta,Los Angeles,6.0,9.0,0.0,0.0,0.0,0.0,118.0,145.0,58.0,3.0,0.0,0.0,21.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,90.0,18.0,270.0,192.0,85.0
51315,ACALANES HIGH SCHOOL,Lafayette,Contra Costa,3.0,0.0,3.0,0.0,0.0,0.0,24.0,35.0,15.0,3.0,0.0,0.0,8.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,81.0,21.0,132.0,79.0,44.0
51320,LAGUNA BEACH HIGH SCHOOL,Laguna Beach,Orange,0.0,5.0,0.0,0.0,0.0,0.0,13.0,19.0,8.0,12.0,19.0,3.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,62.0,14.0,120.0,67.0,25.0
51324,ALISO NIGUEL HIGH SCHOOL,Aliso Viejo,Orange,3.0,0.0,0.0,0.0,0.0,0.0,70.0,88.0,35.0,5.0,7.0,0.0,24.0,38.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,95.0,29.0,228.0,163.0,75.0
51325,LA HABRA HIGH SCHOOL,La Habra,Orange,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,54.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,6.0,69.0,43.0,20.0
51327,SONORA HIGH SCHOOL,La Habra,Orange,6.0,9.0,0.0,0.0,0.0,0.0,20.0,26.0,11.0,0.0,0.0,0.0,29.0,42.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,85.0,60.0,19.0
51328,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,6.0,8.0,3.0,0.0,0.0,0.0,11.0,13.0,7.0,0.0,0.0,0.0,58.0,83.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,27.0,13.0,131.0,100.0,48.0
51335,LA JOLLA HIGH,La Jolla,San Diego,3.0,0.0,0.0,0.0,0.0,0.0,30.0,39.0,16.0,7.0,12.0,4.0,29.0,43.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,100.0,26.0,194.0,129.0,59.0
51340,RIM OF THE WORLD HIGH SCHOOL,Lake Arrowhead,San Bernardino,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,14.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,9.0,39.0,32.0,17.0
51345,CLEAR LAKE HIGH SCHOOL,Lakeport,Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0
51346,EL CAPITAN HIGH SCHOOL,Lakeside,San Diego,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,4.0,43.0,23.0,11.0
51347,LAKEWOOD HIGH SCHOOL,Lakewood,Los Angeles,11.0,26.0,8.0,0.0,0.0,0.0,21.0,29.0,7.0,0.0,0.0,0.0,40.0,73.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,72.0,30.0
51348,MAYFAIR HIGH SCHOOL,Lakewood,Los Angeles,7.0,15.0,4.0,0.0,0.0,0.0,8.0,11.0,5.0,0.0,0.0,0.0,31.0,43.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,75.0,50.0,17.0
51350,HELIX HIGH SCHOOL,La Mesa,San Diego,23.0,40.0,10.0,0.0,0.0,0.0,30.0,35.0,17.0,0.0,0.0,0.0,44.0,61.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,35.0,43.0,20.0,179.0,135.0,65.0
51352,LA MIRADA HIGH SCHOOL,La Mirada,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,13.0,0.0,0.0,0.0,21.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,73.0,45.0,27.0
51355,ANTELOPE VALLEY HIGH SCHOOL,Lancaster,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,40.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,26.0,9.0
51357,NOGALES HIGH SCHOOL,La Puente,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,6.0,0.0,0.0,0.0,52.0,80.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,66.0,15.0
51359,LA PUENTE HIGH SCHOOL,La Puente,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,0.0,0.0,0.0,34.0,42.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,39.0,25.0
51360,LOS ALTOS HIGH SCHOOL,Hacienda Heights,Los Angeles,4.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,4.0,0.0,0.0,0.0,36.0,55.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,49.0,15.0
51361,REDWOOD HIGH SCHOOL,Larkspur,Marin,0.0,0.0,0.0,4.0,5.0,3.0,22.0,36.0,10.0,7.0,15.0,6.0,17.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,197.0,43.0,285.0,166.0,68.0
51369,LAGUNA HILLS HIGH SCHOOL,Laguna Hills,Orange,0.0,0.0,0.0,0.0,0.0,0.0,13.0,23.0,6.0,5.0,6.0,3.0,13.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,7.0,77.0,48.0,22.0
51370,BONITA HIGH SCHOOL,La Verne,Los Angeles,5.0,7.0,0.0,0.0,0.0,0.0,26.0,30.0,13.0,0.0,0.0,0.0,35.0,58.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,0.0,113.0,78.0,28.0
51375,LEUZINGER HIGH SCHOOL,Lawndale,Los Angeles,17.0,21.0,7.0,0.0,0.0,0.0,13.0,14.0,12.0,0.0,0.0,0.0,80.0,97.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,110.0,51.0
51385,LEE VINING HIGH SCHOOL,Lee Vining,Mono,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
51395,LE GRAND UNION HIGH SCHOOL,Le Grand,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.0,10.0
51396,TAMISCAL HIGH SCHOOL,Larkspur,Marin,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,7.0,30.0,22.0,7.0
51400,LEMOORE UNION HIGH SCHOOL,Lemoore,Kings,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,4.0,0.0,0.0,0.0,17.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,35.0,29.0,13.0
51402,TEMESCAL CANYON HIGH SCHOOL,Lake Elsinore,Riverside,6.0,13.0,3.0,0.0,0.0,0.0,19.0,24.0,7.0,0.0,0.0,0.0,32.0,51.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,7.0,105.0,69.0,33.0
51405,LINCOLN HIGH SCHOOL,Lincoln,Placer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,22.0,13.0,0.0
51410,LINDEN HIGH SCHOOL,Linden,San Joaquin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,21.0,15.0,0.0
51412,LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,17.0,30.0,7.0,0.0,0.0,0.0,6.0,8.0,4.0,0.0,0.0,0.0,28.0,49.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,87.0,55.0,25.0
51415,LINDSAY HIGH SCHOOL,Lindsay,Tulare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,49.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,35.0,11.0
51416,FRAZIER MOUNTAIN HIGH SCHOOL,Lebec,Kern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0
51418,LITTLEROCK HIGH SCHOOL,Littlerock,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,42.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,31.0,9.0
51420,LIVE OAK HIGH SCHOOL,Live Oak,Sutter,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,5.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,16.0,5.0
51423,GRANADA HIGH SCHOOL,Livermore,Alameda,3.0,5.0,0.0,0.0,0.0,0.0,44.0,59.0,16.0,3.0,0.0,0.0,16.0,31.0,7.0,5.0,6.0,4.0,0.0,0.0,0.0,47.0,78.0,17.0,179.0,118.0,44.0
51425,LIVERMORE HIGH SCHOOL,Livermore,Alameda,0.0,7.0,0.0,0.0,0.0,0.0,33.0,38.0,19.0,0.0,0.0,0.0,9.0,11.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,21.0,30.0,5.0,86.0,66.0,31.0
51427,HORIZON CHARTER SCHOOL,Lincoln,Placer,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0
51430,LIVINGSTON HIGH SCHOOL,Livingston,Merced,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,6.0,0.0,0.0,0.0,32.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,44.0,24.0
51431,LAWNDALE HIGH SCHOOL,Lawndale,Los Angeles,20.0,32.0,8.0,0.0,0.0,0.0,6.0,7.0,4.0,0.0,0.0,0.0,47.0,68.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,73.0,33.0
