school_id,school,city,countystate_territory,university,african_american_adm,african_american_app,african_american_enr,american_indian_adm,american_indian_app,asian_adm,asian_app,asian_enr,domestic_unknown_adm,domestic_unknown_app,domestic_unknown_enr,hispanic_latinx_adm,hispanic_latinx_app,hispanic_latinx_enr,intl_adm,intl_app,pacific_islander_app,white_adm,white_app,white_enr,total_applied,total_accepted,total_enrolled,pct_accepted,pct_enrolled
52632,ALLIANCE PIERA BARBAGLIA HSA,Los Angeles,Los Angeles,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,3.0,46.15,23.08
52636,SANTEE EDUCATION COMPLEX,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,3.0,0.0,5.66,0.0
52643,SATO ACADEMY OF MATH & SCIENCE,Long Beach,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,38.0,0.0,0.0,0.0,0.0
52652,VISTA DEL LAGO HIGH SCHOOL,Moreno Valley,Riverside,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0
52657,SCHURR HIGH SCHOOL,Montebello,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,5.0,13.0,3.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,5.0,3.0,10.87,6.52
52658,ARVIN HIGH SCHOOL,Arvin,Kern,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,9.0,0.0,20.0,0.0
52659,LIVE OAK HIGH SCHOOL,Morgan Hill,Santa Clara,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,25.0,0.0,0.0,0.0,0.0
52660,SCIENCE ACADEMY STEM MAGNET,North Hollywood,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,20.0,0.0,0.0,0.0,0.0
52661,LE GRAND UNION HIGH SCHOOL,Le Grand,Merced,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
52664,PACIFICA HIGH SCHOOL,Garden Grove,Orange,Berkeley,0.0,0.0,0.0,0.0,0.0,5.0,37.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,5.0,0.0,10.64,0.0
52665,SCOTTS VALLEY HIGH SCHOOL,Scotts Valley,Santa Cruz,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,4.0,24.0,6.0,4.0,25.0,16.67
52670,SAN LORENZO VALLEY HIGH SCHOOL,Felton,Santa Cruz,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0
52672,SILVER CREEK HIGH SCHOOL,San Jose,Santa Clara,Berkeley,0.0,0.0,0.0,0.0,0.0,14.0,107.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,14.0,9.0,12.39,7.96
52678,SAN MARINO HIGH SCHOOL,San Marino,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,14.0,72.0,6.0,0.0,8.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,14.0,6.0,14.74,6.32
52694,HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,0.0
52696,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,40.0,3.0,0.0,7.5,0.0
52710,ERNEST S MCBRIDE SR HIGH SCHL,Long Beach,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,27.0,0.0,0.0,0.0,0.0
52713,LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,Berkeley,3.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,8.82,0.0
52716,FLORIN HIGH SCHOOL,Sacramento,Sacramento,Berkeley,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,3.0,0.0,8.11,0.0
52717,JOHN BURROUGHS HIGH SCHOOL,Burbank,Los Angeles,Berkeley,5.0,9.0,0.0,0.0,0.0,6.0,23.0,4.0,0.0,0.0,0.0,3.0,24.0,3.0,0.0,0.0,0.0,7.0,20.0,0.0,76.0,21.0,7.0,27.63,9.21
52719,MIRA LOMA HIGH SCHOOL,Sacramento,Sacramento,Berkeley,0.0,0.0,0.0,0.0,0.0,17.0,56.0,12.0,5.0,8.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,108.0,22.0,15.0,20.37,13.89
52720,LA COSTA CANYON HIGH SCHOOL,Carlsbad,San Diego,Berkeley,0.0,5.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,5.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,7.0,56.0,0.0,95.0,13.0,0.0,13.68,0.0
52726,EXCELSIOR CHARTER SCHOOLS,Victorville,San Bernardino,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
52730,SARATOGA HIGH SCHOOL,Saratoga,Santa Clara,Berkeley,0.0,0.0,0.0,0.0,0.0,28.0,149.0,18.0,9.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,188.0,37.0,25.0,19.68,13.3
52742,ALLIANCE DR OLGA MOHAN HIGH SC,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
52744,FOOTHILL HIGH SCHOOL,Santa Ana,Orange,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,19.0,0.0,66.0,4.0,0.0,6.06,0.0
52746,PALM SPRINGS HIGH SCHOOL,Palm Springs,Riverside,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,0.0,17.86,0.0
52759,ANIMO JACKIE ROBINSON CHRT SCH,Los Angeles,Los Angeles,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,0.0,66.67,0.0
52760,CALIFORNIA VIRTUAL ACADEMY LA,Simi Valley,Ventura,Berkeley,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
52763,CASA ROBLE FUNDAMENTAL HS,Orangevale,Sacramento,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0
52770,ARROYO GRANDE HIGH SCHOOL,Arroyo Grande,San Luis Obispo,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,56.0,3.0,0.0,5.36,0.0
52775,TEMESCAL CANYON HIGH SCHOOL,Lake Elsinore,Riverside,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
52778,FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,Berkeley,0.0,0.0,0.0,0.0,0.0,11.0,82.0,9.0,0.0,10.0,0.0,0.0,17.0,0.0,0.0,7.0,0.0,3.0,33.0,3.0,149.0,14.0,12.0,9.4,8.05
52782,ORLAND HIGH SCHOOL,Orland,Glenn,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
52790,RAOUL WALLENBERG TRADITIONAL,San Francisco,San Francisco,Berkeley,0.0,0.0,0.0,0.0,0.0,9.0,36.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,44.0,9.0,8.0,20.45,18.18
52792,TROY HIGH SCHOOL,Fullerton,Orange,Berkeley,0.0,5.0,0.0,0.0,0.0,31.0,224.0,19.0,0.0,17.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,283.0,31.0,19.0,10.95,6.71
52795,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,Berkeley,0.0,8.0,0.0,0.0,0.0,15.0,137.0,11.0,4.0,8.0,3.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,190.0,19.0,14.0,10.0,7.37
52797,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,35.0,3.0,0.0,8.57,0.0
52799,LOS AMIGOS HIGH SCHOOL,Fountain Valley,Orange,Berkeley,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,6.0,0.0,15.79,0.0
52803,ORESTIMBA HIGH SCHOOL,Newman,Stanislaus,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
52810,CENTER HIGH SCHOOL,Antelope,Sacramento,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0
52814,SONORA HIGH SCHOOL,La Habra,Orange,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
52832,TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,18.0,4.0,0.0,22.22,0.0
52837,COLONY HIGH SCHOOL,Ontario,San Bernardino,Berkeley,0.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
52846,RIO MESA HIGH SCHOOL,Oxnard,Ventura,Berkeley,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,4.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,8.0,4.0,24.24,12.12
52850,INSPIRE SCHOOL OF ARTS AND SCI,Chico,Butte,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0
52853,LA CANADA HIGH SCHOOL,La Canada,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,11.0,90.0,3.0,0.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,3.0,48.0,0.0,160.0,14.0,3.0,8.75,1.88
52857,MONTEREY HIGH SCHOOL,Monterey,Monterey,Berkeley,0.0,11.0,0.0,0.0,0.0,5.0,17.0,3.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,71.0,10.0,3.0,14.08,4.23
52858,NEW WEST CHARTER SCHOOL,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,13.0,31.0,7.0,62.0,16.0,10.0,25.81,16.13
52860,NOGALES HIGH SCHOOL,La Puente,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
52876,NORWALK HIGH SCHOOL,Norwalk,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
52887,YERBA BUENA HIGH SCHOOL,San Jose,Santa Clara,Berkeley,0.0,0.0,0.0,0.0,0.0,6.0,56.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,6.0,5.0,9.68,8.06
52891,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,Berkeley,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,20.0,0.0
52892,VANDEN HIGH SCHOOL,Fairfield,Solano,Berkeley,0.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,48.0,0.0,0.0,0.0,0.0
52894,SOUTH HILLS HIGH SCHOOL,West Covina,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,4.0,0.0,7.55,0.0
52899,ALEXANDER HAMILTON HIGH SCHOOL,Los Angeles,Los Angeles,Berkeley,0.0,24.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,45.0,4.0,0.0,0.0,0.0,8.0,27.0,4.0,105.0,20.0,8.0,19.05,7.62
52902,LA CENTER ENRICHED STUDIES,Los Angeles,Los Angeles,Berkeley,0.0,14.0,0.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,7.0,28.0,6.0,89.0,19.0,6.0,21.35,6.74
52905,SOUTH LA COLLEGE PREP,Los Angeles,Los Angeles,Berkeley,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,21.74,0.0
52908,WASHINGTON UNION HIGH SCHOOL,Fresno,Fresno,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,30.0,0.0
52910,ABRAHAM LINCOLN HIGH SCHOOL,San Jose,Santa Clara,Berkeley,0.0,0.0,0.0,0.0,0.0,7.0,13.0,4.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,67.0,13.0,4.0,19.4,5.97
52916,BELL GARDENS SENIOR HS,Bell Gardens,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
52919,LA HABRA HIGH SCHOOL,La Habra,Orange,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
52928,HILLCREST HIGH SCHOOL,Riverside,Riverside,Berkeley,0.0,0.0,0.0,0.0,0.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,3.0,10.34,10.34
52931,REDONDO UNION HIGH SCHOOL,Redondo Beach,Los Angeles,Berkeley,0.0,5.0,0.0,0.0,0.0,8.0,41.0,4.0,0.0,6.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,36.0,4.0,108.0,14.0,8.0,12.96,7.41
52945,HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,Berkeley,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,23.0,3.0,42.0,8.0,6.0,19.05,14.29
52947,HARBOR HIGH SCHOOL,Santa Cruz,Santa Cruz,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,37.0,0.0,0.0,0.0,0.0
52948,ASPIRE OLLIN UNIV PREP ACDMY,Huntington Park,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
52949,NAPA HIGH SCHOOL,Napa,Napa,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,19.0,3.0,0.0,0.0,0.0,4.0,16.0,0.0,42.0,9.0,3.0,21.43,7.14
52950,HARMONY MAGNET ACADEMY,Strathmore,Tulare,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
52951,JAMES MADISON HIGH SCHOOL,San Diego,San Diego,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
52959,OPTIONS FOR YOUTH - ACTON,Fontana,San Bernardino,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
52960,LAWNDALE HIGH SCHOOL,Lawndale,Los Angeles,Berkeley,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
52969,MARINA HIGH SCHOOL,Marina,Monterey,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
52970,MILLENNIUM HIGH SCHOOL,Tracy,San Joaquin,Berkeley,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,11.54,0.0
52977,OAKDALE HIGH SCHOOL,Oakdale,Stanislaus,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0
52978,TRACY JOINT UNION HIGH SCHOOL,Tracy,San Joaquin,Berkeley,0.0,0.0,0.0,0.0,0.0,6.0,25.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,47.0,6.0,3.0,12.77,6.38
52980,NORTH HIGH SCHOOL,Torrance,Los Angeles,Berkeley,0.0,9.0,0.0,0.0,0.0,4.0,36.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,4.0,3.0,5.88,4.41
52986,APPLIED TECHNOLOGY CENTER,Montebello,Los Angeles,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,42.86,0.0
52994,RIVERDALE HIGH SCHOOL,Riverdale,Fresno,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
52998,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
52999,SAN RAMON VALLEY HIGH SCHOOL,Danville,Contra Costa,Berkeley,0.0,6.0,0.0,0.0,0.0,8.0,45.0,6.0,3.0,7.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,9.0,65.0,4.0,143.0,20.0,10.0,13.99,6.99
53004,ALLIANCE SMIDT TECHNOLOGY HIGH,Los Angeles,Los Angeles,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,58.82,0.0
53007,CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,Berkeley,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
53009,MURRIETA MESA HIGH SCHOOL,Murrieta,Riverside,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
53014,MISSION VIEJO HIGH SCHOOL,Mission Viejo,Orange,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,43.0,3.0,0.0,6.98,0.0
53028,KATELLA HIGH SCHOOL,Anaheim,Orange,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,9.68,0.0
53055,SOUTH SAN FRANCISCO HS,South San Francisco,San Mateo,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0
53062,GUAJOME PARK ACADEMY,Vista,San Diego,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
53063,HOLLISTER HIGH SCHOOL,Hollister,San Benito,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,58.0,3.0,0.0,5.17,0.0
53065,SUN VALLEY MAGNET SCHOOL,Sun Valley,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
53066,WESTON RANCH HIGH SCHOOL,Stockton,San Joaquin,Berkeley,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,0.0,12.0,0.0
53075,ACAD FOR ACADEMIC EXCELLENCE,Apple Valley,San Bernardino,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
53077,ANIMO RALPH BUNCHE CHARTER HS,Los Angeles,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,4.0,30.77,30.77
53081,BURLINGAME HIGH SCHOOL,Burlingame,San Mateo,Berkeley,0.0,0.0,0.0,0.0,0.0,16.0,63.0,12.0,4.0,8.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,16.0,71.0,6.0,156.0,36.0,21.0,23.08,13.46
53083,DR RICHARD VLADOVIC HARBOR ACA,Wilmington,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,3.0,14.0,3.0,0.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,7.0,3.0,21.21,9.09
53087,JURUPA VALLEY HIGH SCHOOL,Jurupa Valley,Riverside,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,26.67,0.0
53088,INDIAN SPRINGS HIGH SCHOOL,San Bernardino,San Bernardino,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
53090,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,Berkeley,0.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,3.0,0.0,5.26,0.0
